,0,1,2,3,4
3952,0.01,0.01,0.01,0.01,0.01
3953,0.03,0.03,0.03,0.03,0.03
3954,0.03,0.03,0.03,0.03,0.03
3955,0.01,0.01,0.01,0.01,0.01
3956,0.01,0.01,0.01,0.01,0.01
3957,0.01,0.01,0.01,0.01,0.01
3958,0.01,0.01,0.01,0.01,0.01
3959,0.03,0.03,0.03,0.03,0.03
3960,0.03,0.03,0.03,0.03,0.03
3961,0.03,0.03,0.03,0.03,0.03
3962,0.01,0.01,0.01,0.01,0.01
3963,0.01,0.01,0.01,0.01,0.01
3964,0.01,0.01,0.01,0.01,0.01
3965,0.03,0.03,0.03,0.03,0.03
3966,0.03,0.03,0.03,0.03,0.03
3967,0.01,0.01,0.01,0.01,0.01
3968,0.01,0.01,0.01,0.01,0.01
3969,0.01,0.01,0.01,0.01,0.01
3970,0.07,0.05,0.05,0.05,0.05
3971,0.03,0.03,0.03,0.03,0.03
3972,0.03,0.01,0.01,0.01,0.01
3973,0.01,0.01,0.01,0.01,0.01
3974,0.01,0.01,0.01,0.01,0.01
3975,0.03,0.01,0.01,0.01,0.01
3976,0.01,0.01,0.03,0.01,0.03
3977,0.01,0.01,0.01,0.01,0.01
3978,0.03,0.01,0.01,0.01,0.01
3979,0.03,0.01,0.01,0.01,0.01
3980,0.01,0.01,0.01,0.01,0.01
3981,0.03,0.01,0.01,0.01,0.01
3982,0.03,0.05,0.05,0.05,0.05
3983,0.03,0.03,0.03,0.03,0.03
3984,0.01,0.01,0.01,0.01,0.01
3985,0.03,0.03,0.03,0.03,0.01
3986,0.01,0.01,0.01,0.01,0.01
3987,0.03,0.03,0.03,0.03,0.03
3988,0.05,0.03,0.05,0.03,0.05
3989,0.03,0.03,0.03,0.03,0.03
3990,0.03,0.03,0.03,0.03,0.03
3991,0.01,0.01,0.01,0.01,0.01
3992,0.01,0.01,0.01,0.01,0.01
3993,0.01,0.01,0.01,0.01,0.01
3994,0.03,0.03,0.03,0.03,0.03
3995,0.03,0.03,0.03,0.03,0.03
3996,0.01,0.01,0.03,0.03,0.01
3997,0.01,0.01,0.01,0.01,0.01
3998,0.01,0.01,0.01,0.01,0.01
3999,0.03,0.01,0.01,0.01,0.01
4000,0.03,0.03,0.03,0.03,0.03
4001,0.01,0.03,0.01,0.03,0.01
4002,0.03,0.03,0.03,0.01,0.03
4003,0.01,0.01,0.01,0.03,0.01
4004,0.03,0.03,0.03,0.03,0.03
4005,0.01,0.01,0.01,0.01,0.01
4006,0.03,0.03,0.03,0.03,0.03
4007,0.05,0.03,0.05,0.05,0.03
4008,0.03,0.03,0.03,0.03,0.03
4009,0.01,0.01,0.01,0.01,0.01
4010,0.01,0.01,0.01,0.01,0.01
4011,0.01,0.01,0.01,0.01,0.01
4012,0.03,0.03,0.03,0.03,0.03
4013,0.03,0.03,0.03,0.03,0.03
4014,0.03,0.03,0.03,0.03,0.03
4015,0.01,0.01,0.03,0.01,0.01
4016,0.01,0.01,0.01,0.01,0.01
4017,0.03,0.03,0.03,0.03,0.03
4018,0.03,0.03,0.03,0.03,0.03
4019,0.01,0.01,0.01,0.01,0.01
4020,0.05,0.03,0.03,0.03,0.05
4021,0.01,0.01,0.01,0.01,0.03
4022,0.03,0.03,0.03,0.03,0.01
4023,0.01,0.01,0.03,0.03,0.01
4024,0.03,0.03,0.03,0.03,0.03
4025,0.01,0.01,0.01,0.01,0.01
4026,0.03,0.03,0.01,0.03,0.03
4027,0.01,0.01,0.01,0.01,0.01
4028,0.01,0.01,0.01,0.01,0.01
4029,0.01,0.01,0.01,0.01,0.01
4030,0.01,0.01,0.01,0.01,0.01
4031,0.03,0.03,0.03,0.03,0.03
4032,0.01,0.01,0.01,0.01,0.01
4033,0.01,0.01,0.01,0.01,0.01
4034,0.01,0.01,0.01,0.01,0.01
4035,0.01,0.01,0.01,0.01,0.01
4036,0.01,0.01,0.01,0.01,0.01
4037,0.01,0.01,0.01,0.01,0.01
4038,0.01,0.01,0.01,0.01,0.01
4039,0.01,0.01,0.01,0.01,0.01
4040,0.01,0.01,0.01,0.01,0.01
4041,0.01,0.01,0.01,0.01,0.01
4042,0.01,0.01,0.01,0.01,0.01
4043,0.03,0.03,0.05,0.03,0.03
4044,0.03,0.03,0.03,0.03,0.03
4045,0.03,0.03,0.03,0.01,0.03
4046,0.03,0.03,0.03,0.03,0.03
4047,0.01,0.03,0.01,0.01,0.01
4048,0.01,0.03,0.03,0.01,0.03
4049,0.01,0.01,0.01,0.01,0.01
4050,0.01,0.01,0.01,0.01,0.01
4051,0.01,0.01,0.01,0.01,0.01
4052,0.01,0.01,0.01,0.01,0.01
4053,0.01,0.01,0.01,0.01,0.01
4054,0.01,0.01,0.01,0.01,0.01
4055,0.01,0.01,0.01,0.01,0.01
4056,0.01,0.01,0.01,0.01,0.01
4057,0.01,0.01,0.01,0.01,0.01
4058,0.01,0.01,0.01,0.01,0.01
4059,0.01,0.01,0.01,0.01,0.01
4060,0.01,0.01,0.01,0.01,0.01
4061,0.01,0.01,0.01,0.01,0.01
4062,0.03,0.03,0.03,0.03,0.03
4063,0.01,0.01,0.01,0.01,0.01
4064,0.03,0.03,0.03,0.03,0.03
4065,0.05,0.05,0.05,0.05,0.05
4066,0.03,0.01,0.03,0.03,0.03
4067,0.03,0.03,0.03,0.03,0.03
4068,0.05,0.05,0.03,0.03,0.03
4069,0.03,0.03,0.03,0.03,0.03
4070,0.01,0.01,0.01,0.01,0.01
4071,0.01,0.01,0.01,0.01,0.01
4072,0.01,0.01,0.01,0.01,0.01
4073,0.01,0.01,0.01,0.01,0.01
4074,0.01,0.01,0.03,0.01,0.01
4075,0.01,0.01,0.01,0.01,0.01
4076,0.03,0.03,0.03,0.03,0.03
4077,0.01,0.01,0.01,0.01,0.01
4078,0.03,0.03,0.03,0.03,0.03
4079,0.01,0.01,0.01,0.01,0.01
4080,0.01,0.01,0.01,0.01,0.01
4081,0.01,0.01,0.01,0.01,0.01
4082,0.01,0.01,0.01,0.01,0.01
4083,0.05,0.05,0.05,0.05,0.05
4084,0.01,0.01,0.01,0.01,0.01
4085,0.03,0.03,0.03,0.03,0.03
4086,0.01,0.01,0.01,0.01,0.01
4087,0.01,0.01,0.01,0.01,0.01
4088,0.01,0.01,0.01,0.01,0.01
4089,0.01,0.01,0.01,0.01,0.03
4090,0.03,0.03,0.03,0.03,0.03
4091,0.03,0.01,0.01,0.01,0.03
4092,0.01,0.01,0.01,0.01,0.01
4093,0.01,0.01,0.01,0.01,0.01
4094,0.01,0.01,0.01,0.01,0.01
4095,0.01,0.01,0.01,0.01,0.01
4096,0.03,0.03,0.03,0.03,0.03
4097,0.03,0.03,0.01,0.01,0.01
4098,0.03,0.03,0.03,0.03,0.03
4099,0.03,0.03,0.03,0.03,0.03
4100,0.01,0.01,0.01,0.01,0.03
4101,0.01,0.01,0.01,0.01,0.01
4102,0.01,0.01,0.01,0.01,0.01
4103,0.01,0.01,0.01,0.01,0.01
4104,0.03,0.03,0.03,0.03,0.03
4105,0.01,0.01,0.01,0.01,0.01
4106,0.01,0.01,0.01,0.01,0.01
4107,0.03,0.03,0.03,0.03,0.03
4108,0.01,0.01,0.01,0.01,0.01
4109,0.01,0.01,0.01,0.01,0.01
4110,0.01,0.01,0.03,0.01,0.01
4111,0.01,0.01,0.01,0.01,0.01
4112,0.01,0.01,0.01,0.01,0.01
4113,0.01,0.01,0.01,0.01,0.01
4114,0.03,0.03,0.03,0.03,0.03
4115,0.01,0.01,0.01,0.01,0.01
4116,0.01,0.01,0.03,0.01,0.01
4117,0.01,0.01,0.01,0.01,0.01
4118,0.03,0.03,0.03,0.03,0.03
4119,0.01,0.01,0.01,0.01,0.01
4120,0.01,0.01,0.01,0.01,0.03
4121,0.03,0.03,0.03,0.03,0.03
4122,0.03,0.03,0.03,0.03,0.03
4123,0.01,0.01,0.01,0.01,0.03
4124,0.01,0.01,0.01,0.01,0.03
4125,0.01,0.01,0.01,0.01,0.03
4126,0.03,0.03,0.03,0.03,0.03
4127,0.01,0.01,0.01,0.01,0.01
4128,0.01,0.01,0.01,0.01,0.01
4129,0.03,0.03,0.03,0.03,0.03
4130,0.05,0.03,0.05,0.03,0.05
4131,0.03,0.03,0.03,0.03,0.03
4132,0.03,0.03,0.03,0.03,0.03
4133,0.01,0.01,0.01,0.01,0.01
4134,0.01,0.01,0.01,0.01,0.01
4135,0.03,0.03,0.03,0.03,0.03
4136,0.01,0.01,0.01,0.01,0.01
4137,0.01,0.01,0.01,0.01,0.01
4138,0.01,0.01,0.01,0.01,0.01
4139,0.03,0.03,0.03,0.03,0.03
4140,0.01,0.01,0.01,0.01,0.01
4141,0.01,0.01,0.01,0.01,0.01
4142,0.03,0.03,0.03,0.03,0.03
4143,0.01,0.01,0.01,0.01,0.01
4144,0.03,0.03,0.03,0.03,0.03
4145,0.01,0.03,0.03,0.01,0.03
4146,0.01,0.01,0.01,0.03,0.01
4147,0.01,0.01,0.01,0.01,0.01
4148,0.01,0.01,0.01,0.01,0.01
4149,0.03,0.03,0.01,0.03,0.03
4150,0.03,0.03,0.03,0.03,0.03
4151,0.01,0.01,0.03,0.01,0.01
4152,0.01,0.01,0.01,0.01,0.01
4153,0.01,0.01,0.01,0.01,0.01
4154,0.03,0.03,0.03,0.03,0.03
4155,0.03,0.03,0.05,0.03,0.03
4156,0.01,0.01,0.01,0.01,0.01
4157,0.01,0.01,0.01,0.01,0.01
4158,0.01,0.01,0.01,0.01,0.01
4159,0.01,0.01,0.01,0.01,0.01
4160,0.01,0.01,0.01,0.01,0.01
4161,0.01,0.01,0.01,0.01,0.01
4162,0.01,0.01,0.01,0.01,0.01
4163,0.03,0.05,0.05,0.03,0.05
4164,0.01,0.01,0.01,0.01,0.01
4165,0.01,0.01,0.01,0.01,0.01
4166,0.03,0.03,0.03,0.03,0.03
4167,0.01,0.01,0.01,0.01,0.01
4168,0.01,0.01,0.03,0.03,0.01
4169,0.01,0.01,0.01,0.01,0.01
4170,0.01,0.01,0.01,0.01,0.01
4171,0.01,0.01,0.01,0.01,0.01
4172,0.03,0.03,0.01,0.01,0.03
4173,0.01,0.01,0.01,0.01,0.01
4174,0.01,0.01,0.01,0.01,0.01
4175,0.03,0.05,0.05,0.03,0.05
4176,0.03,0.03,0.03,0.03,0.03
4177,0.01,0.01,0.01,0.01,0.01
4178,0.01,0.01,0.01,0.01,0.01
4179,0.03,0.03,0.03,0.03,0.03
4180,0.03,0.03,0.03,0.03,0.03
4181,0.01,0.01,0.01,0.01,0.01
4182,0.01,0.01,0.01,0.01,0.01
4183,0.03,0.03,0.03,0.03,0.03
4184,0.03,0.03,0.03,0.03,0.03
4185,0.01,0.01,0.01,0.01,0.01
4186,0.03,0.01,0.01,0.01,0.01
4187,0.03,0.01,0.01,0.01,0.01
4188,0.01,0.01,0.01,0.01,0.01
4189,0.01,0.01,0.01,0.01,0.01
4190,0.03,0.03,0.03,0.03,0.03
4191,0.03,0.01,0.01,0.01,0.01
4192,0.03,0.03,0.03,0.03,0.03
4193,0.01,0.01,0.01,0.01,0.01
4194,0.01,0.01,0.01,0.01,0.01
4195,0.01,0.01,0.03,0.03,0.01
4196,0.01,0.01,0.01,0.01,0.01
4197,0.03,0.03,0.03,0.03,0.03
4198,0.01,0.01,0.01,0.01,0.01
4199,0.01,0.01,0.01,0.01,0.01
4200,0.01,0.01,0.01,0.01,0.01
4201,0.01,0.01,0.01,0.01,0.01
4202,0.01,0.01,0.01,0.01,0.01
4203,0.01,0.01,0.01,0.01,0.01
4204,0.01,0.01,0.01,0.01,0.01
4205,0.01,0.01,0.01,0.01,0.01
4206,0.01,0.01,0.01,0.01,0.01
4207,0.01,0.01,0.01,0.01,0.01
4208,0.03,0.03,0.03,0.03,0.03
4209,0.01,0.01,0.01,0.01,0.01
4210,0.03,0.03,0.03,0.03,0.03
4211,0.03,0.03,0.03,0.03,0.03
4212,0.03,0.03,0.03,0.03,0.03
4213,0.03,0.03,0.03,0.03,0.03
4214,0.01,0.03,0.01,0.03,0.01
4215,0.01,0.01,0.01,0.01,0.01
4216,0.03,0.03,0.03,0.03,0.03
4217,0.03,0.03,0.03,0.03,0.03
4218,0.01,0.01,0.01,0.01,0.01
4219,0.01,0.01,0.01,0.01,0.01
4220,0.03,0.03,0.03,0.03,0.03
4221,0.03,0.03,0.03,0.03,0.03
4222,0.01,0.03,0.01,0.01,0.01
4223,0.01,0.01,0.01,0.01,0.01
4224,0.01,0.01,0.01,0.01,0.01
4225,0.01,0.01,0.01,0.01,0.01
4226,0.01,0.01,0.01,0.01,0.01
4227,0.03,0.03,0.03,0.03,0.03
4228,0.03,0.03,0.03,0.03,0.03
4229,0.03,0.03,0.03,0.03,0.03
4230,0.01,0.01,0.01,0.01,0.01
4231,0.01,0.01,0.01,0.01,0.01
4232,0.01,0.01,0.01,0.01,0.03
4233,0.01,0.01,0.01,0.01,0.01
4234,0.01,0.01,0.01,0.01,0.01
4235,0.03,0.03,0.03,0.03,0.03
4236,0.03,0.03,0.03,0.03,0.03
4237,0.03,0.03,0.03,0.03,0.03
4238,0.03,0.03,0.03,0.03,0.03
4239,0.03,0.03,0.03,0.03,0.03
4240,0.01,0.01,0.01,0.01,0.01
4241,0.03,0.03,0.03,0.03,0.03
4242,0.03,0.03,0.03,0.03,0.03
4243,0.05,0.03,0.03,0.03,0.05
4244,0.01,0.01,0.01,0.01,0.01
4245,0.01,0.03,0.01,0.01,0.01
4246,0.01,0.01,0.01,0.01,0.01
4247,0.03,0.03,0.03,0.03,0.03
4248,0.01,0.01,0.01,0.01,0.01
4249,0.03,0.03,0.03,0.03,0.03
4250,0.05,0.03,0.03,0.05,0.05
4251,0.03,0.03,0.03,0.03,0.03
4252,0.03,0.03,0.03,0.03,0.03
4253,0.01,0.01,0.01,0.01,0.01
4254,0.03,0.03,0.03,0.03,0.03
4255,0.03,0.03,0.03,0.03,0.03
4256,0.01,0.01,0.03,0.01,0.01
4257,0.03,0.03,0.03,0.03,0.03
4258,0.03,0.03,0.03,0.03,0.03
4259,0.01,0.01,0.01,0.01,0.01
4260,0.03,0.03,0.03,0.03,0.03
4261,0.01,0.01,0.01,0.01,0.01
4262,0.01,0.01,0.01,0.01,0.01
4263,0.01,0.01,0.01,0.01,0.01
4264,0.03,0.03,0.01,0.01,0.03
4265,0.03,0.03,0.03,0.03,0.03
4266,0.03,0.03,0.03,0.03,0.03
4267,0.05,0.03,0.03,0.03,0.03
4268,0.03,0.03,0.03,0.03,0.03
4269,0.01,0.01,0.01,0.01,0.01
4270,0.01,0.01,0.03,0.01,0.01
4271,0.01,0.01,0.03,0.03,0.03
4272,0.03,0.03,0.03,0.03,0.03
4273,0.01,0.01,0.01,0.01,0.01
4274,0.01,0.01,0.01,0.01,0.01
4275,0.01,0.01,0.01,0.01,0.01
4276,0.01,0.01,0.01,0.01,0.01
4277,0.03,0.03,0.03,0.03,0.03
4278,0.03,0.03,0.03,0.03,0.03
4279,0.03,0.03,0.03,0.03,0.03
4280,0.01,0.01,0.01,0.01,0.01
4281,0.01,0.01,0.01,0.01,0.01
4282,0.01,0.01,0.01,0.01,0.01
4283,0.01,0.01,0.01,0.01,0.01
4284,0.01,0.01,0.01,0.01,0.01
4285,0.01,0.01,0.01,0.01,0.01
4286,0.01,0.01,0.01,0.01,0.01
4287,0.01,0.01,0.01,0.01,0.01
4288,0.03,0.03,0.03,0.03,0.03
4289,0.03,0.03,0.03,0.03,0.03
4290,0.01,0.01,0.01,0.01,0.01
4291,0.01,0.01,0.01,0.01,0.01
4292,0.01,0.01,0.01,0.01,0.01
4293,0.01,0.01,0.01,0.01,0.01
4294,0.01,0.01,0.01,0.01,0.01
4295,0.01,0.01,0.01,0.01,0.01
4296,0.01,0.01,0.01,0.01,0.01
4297,0.01,0.01,0.01,0.01,0.01
4298,0.03,0.03,0.03,0.03,0.03
4299,0.03,0.03,0.03,0.01,0.01
4300,0.01,0.01,0.01,0.01,0.01
4301,0.05,0.03,0.05,0.05,0.05
4302,0.01,0.01,0.01,0.01,0.01
4303,0.01,0.01,0.01,0.01,0.01
4304,0.01,0.01,0.01,0.01,0.01
4305,0.03,0.03,0.03,0.03,0.03
4306,0.01,0.01,0.01,0.01,0.01
4307,0.03,0.03,0.03,0.03,0.01
4308,0.01,0.01,0.01,0.03,0.01
4309,0.01,0.03,0.03,0.03,0.01
4310,0.01,0.01,0.01,0.01,0.01
4311,0.01,0.01,0.01,0.01,0.01
4312,0.01,0.01,0.01,0.01,0.01
4313,0.03,0.03,0.03,0.03,0.03
4314,0.03,0.03,0.03,0.03,0.03
4315,0.03,0.03,0.03,0.03,0.03
4316,0.03,0.03,0.03,0.03,0.03
4317,0.03,0.03,0.03,0.03,0.03
4318,0.03,0.03,0.03,0.01,0.03
4319,0.01,0.01,0.01,0.01,0.01
4320,0.01,0.03,0.01,0.01,0.01
4321,0.01,0.01,0.01,0.01,0.01
4322,0.03,0.01,0.03,0.03,0.01
4323,0.03,0.03,0.03,0.03,0.03
4324,0.01,0.01,0.01,0.01,0.01
4325,0.01,0.01,0.01,0.01,0.01
4326,0.01,0.01,0.01,0.01,0.01
4327,0.01,0.01,0.01,0.01,0.01
4328,0.01,0.01,0.01,0.01,0.01
4329,0.01,0.01,0.01,0.01,0.01
4330,0.03,0.03,0.03,0.03,0.03
4331,0.01,0.01,0.01,0.01,0.01
4332,0.01,0.01,0.03,0.01,0.01
4333,0.03,0.03,0.01,0.03,0.03
4334,0.01,0.01,0.01,0.01,0.01
4335,0.01,0.03,0.03,0.01,0.01
4336,0.01,0.01,0.01,0.01,0.01
4337,0.01,0.01,0.01,0.01,0.01
4338,0.01,0.03,0.03,0.01,0.03
4339,0.01,0.01,0.01,0.01,0.01
4340,0.01,0.01,0.01,0.01,0.01
4341,0.03,0.03,0.03,0.03,0.03
4342,0.01,0.01,0.01,0.01,0.01
4343,0.01,0.01,0.01,0.01,0.01
4344,0.01,0.01,0.01,0.01,0.01
4345,0.03,0.03,0.03,0.03,0.03
4346,0.01,0.01,0.01,0.01,0.01
4347,0.01,0.01,0.01,0.01,0.01
4348,0.01,0.01,0.01,0.01,0.01
4349,0.01,0.01,0.01,0.01,0.01
4350,0.03,0.03,0.03,0.03,0.03
4351,0.03,0.01,0.03,0.03,0.03
4352,0.05,0.05,0.05,0.05,0.05
4353,0.01,0.01,0.01,0.01,0.01
4354,0.01,0.01,0.01,0.01,0.01
4355,0.01,0.01,0.01,0.01,0.01
4356,0.01,0.01,0.01,0.01,0.01
4357,0.03,0.03,0.03,0.03,0.03
4358,0.01,0.01,0.01,0.01,0.01
4359,0.03,0.03,0.03,0.03,0.03
4360,0.01,0.01,0.01,0.03,0.01
4361,0.01,0.01,0.01,0.01,0.03
4362,0.01,0.01,0.01,0.03,0.01
4363,0.01,0.01,0.01,0.01,0.01
4364,0.03,0.03,0.03,0.03,0.03
4365,0.03,0.03,0.03,0.03,0.03
4366,0.03,0.03,0.03,0.03,0.03
4367,0.05,0.03,0.03,0.05,0.03
4368,0.01,0.03,0.03,0.03,0.03
4369,0.01,0.01,0.01,0.01,0.01
4370,0.01,0.01,0.01,0.01,0.01
4371,0.01,0.03,0.01,0.01,0.01
4372,0.03,0.03,0.03,0.03,0.03
4373,0.01,0.01,0.01,0.01,0.01
4374,0.01,0.01,0.01,0.01,0.01
4375,0.01,0.01,0.01,0.01,0.01
4376,0.03,0.03,0.03,0.03,0.03
4377,0.01,0.01,0.01,0.01,0.01
4378,0.03,0.03,0.03,0.03,0.03
4379,0.01,0.01,0.01,0.01,0.01
4380,0.01,0.01,0.01,0.01,0.01
4381,0.01,0.01,0.01,0.01,0.01
4382,0.01,0.01,0.01,0.01,0.01
4383,0.01,0.01,0.01,0.01,0.01
4384,0.01,0.01,0.01,0.01,0.01
4385,0.03,0.03,0.03,0.03,0.03
4386,0.01,0.01,0.01,0.01,0.01
4387,0.03,0.03,0.03,0.03,0.03
4388,0.01,0.01,0.01,0.01,0.01
4389,0.01,0.01,0.01,0.01,0.01
4390,0.01,0.01,0.01,0.01,0.01
4391,0.01,0.01,0.01,0.01,0.01
4392,0.01,0.01,0.01,0.01,0.01
4393,0.03,0.03,0.03,0.03,0.03
4394,0.01,0.01,0.01,0.01,0.01
4395,0.01,0.01,0.01,0.01,0.01
4396,0.03,0.03,0.03,0.03,0.03
4397,0.03,0.03,0.03,0.03,0.03
4398,0.03,0.03,0.03,0.03,0.03
4399,0.01,0.03,0.03,0.01,0.01
4400,0.03,0.01,0.01,0.01,0.01
4401,0.01,0.01,0.01,0.01,0.01
4402,0.01,0.01,0.01,0.01,0.01
4403,0.03,0.03,0.03,0.03,0.03
4404,0.01,0.01,0.01,0.01,0.01
4405,0.03,0.03,0.03,0.03,0.03
4406,0.01,0.01,0.01,0.01,0.01
4407,0.01,0.01,0.01,0.01,0.01
4408,0.01,0.01,0.01,0.01,0.01
4409,0.01,0.01,0.01,0.01,0.01
4410,0.01,0.01,0.01,0.01,0.01
4411,0.03,0.03,0.03,0.03,0.03
4412,0.01,0.03,0.01,0.03,0.03
4413,0.01,0.01,0.01,0.01,0.01
4414,0.01,0.01,0.01,0.01,0.01
4415,0.01,0.01,0.01,0.01,0.01
4416,0.01,0.01,0.01,0.01,0.01
4417,0.01,0.01,0.01,0.01,0.01
4418,0.03,0.03,0.03,0.03,0.03
4419,0.01,0.01,0.01,0.01,0.01
4420,0.03,0.03,0.03,0.03,0.03
4421,0.01,0.01,0.01,0.01,0.01
4422,0.01,0.01,0.01,0.01,0.01
4423,0.01,0.01,0.01,0.01,0.01
4424,0.01,0.01,0.01,0.01,0.01
4425,0.03,0.01,0.01,0.03,0.01
4426,0.03,0.03,0.03,0.03,0.03
4427,0.01,0.01,0.01,0.01,0.01
4428,0.01,0.01,0.01,0.01,0.01
4429,0.01,0.01,0.01,0.01,0.01
4430,0.01,0.01,0.01,0.01,0.01
4431,0.01,0.01,0.01,0.01,0.01
4432,0.03,0.03,0.03,0.03,0.03
4433,0.01,0.01,0.01,0.01,0.01
4434,0.01,0.01,0.01,0.01,0.01
4435,0.03,0.03,0.03,0.03,0.03
4436,0.03,0.01,0.03,0.01,0.03
4437,0.01,0.03,0.01,0.03,0.01
4438,0.03,0.03,0.03,0.03,0.03
4439,0.03,0.03,0.03,0.03,0.03
4440,0.01,0.01,0.01,0.01,0.01
4441,0.03,0.03,0.03,0.03,0.03
4442,0.01,0.01,0.01,0.01,0.01
4443,0.01,0.01,0.01,0.01,0.01
4444,0.01,0.01,0.01,0.01,0.01
4445,0.01,0.01,0.01,0.01,0.01
4446,0.01,0.01,0.01,0.01,0.01
4447,0.01,0.01,0.01,0.01,0.01
4448,0.01,0.01,0.01,0.01,0.01
4449,0.03,0.03,0.03,0.03,0.03
4450,0.03,0.03,0.03,0.03,0.03
4451,0.03,0.03,0.03,0.03,0.03
4452,0.01,0.01,0.01,0.01,0.01
4453,0.01,0.01,0.01,0.01,0.01
4454,0.01,0.03,0.01,0.01,0.01
4455,0.01,0.01,0.01,0.01,0.01
4456,0.03,0.03,0.03,0.03,0.03
4457,0.01,0.01,0.01,0.01,0.01
4458,0.03,0.01,0.03,0.03,0.03
4459,0.01,0.01,0.01,0.01,0.01
4460,0.01,0.01,0.01,0.01,0.01
4461,0.01,0.01,0.01,0.01,0.01
4462,0.01,0.01,0.01,0.01,0.01
4463,0.01,0.01,0.01,0.01,0.01
4464,0.01,0.01,0.01,0.01,0.01
4465,0.01,0.01,0.01,0.01,0.01
4466,0.01,0.01,0.01,0.01,0.01
4467,0.01,0.01,0.01,0.01,0.01
4468,0.03,0.03,0.03,0.03,0.03
4469,0.03,0.03,0.03,0.03,0.03
4470,0.03,0.03,0.03,0.03,0.03
4471,0.03,0.03,0.03,0.03,0.03
4472,0.03,0.03,0.03,0.03,0.03
4473,0.01,0.03,0.01,0.01,0.01
4474,0.03,0.03,0.03,0.03,0.03
4475,0.03,0.05,0.03,0.03,0.05
4476,0.01,0.03,0.01,0.01,0.01
4477,0.01,0.01,0.01,0.01,0.01
4478,0.01,0.01,0.01,0.01,0.01
4479,0.01,0.01,0.01,0.01,0.01
4480,0.01,0.01,0.01,0.01,0.01
4481,0.03,0.05,0.03,0.03,0.03
4482,0.01,0.01,0.01,0.01,0.01
4483,0.01,0.01,0.01,0.01,0.01
4484,0.03,0.03,0.03,0.03,0.03
4485,0.03,0.03,0.03,0.03,0.01
4486,0.01,0.01,0.01,0.01,0.01
4487,0.03,0.01,0.01,0.01,0.03
4488,0.03,0.03,0.03,0.03,0.03
4489,0.01,0.01,0.01,0.01,0.03
4490,0.03,0.03,0.03,0.03,0.03
4491,0.01,0.01,0.01,0.01,0.01
4492,0.01,0.01,0.01,0.01,0.01
4493,0.01,0.01,0.01,0.01,0.01
4494,0.03,0.03,0.03,0.03,0.03
4495,0.03,0.03,0.03,0.03,0.03
4496,0.03,0.03,0.03,0.03,0.03
4497,0.01,0.01,0.01,0.01,0.01
4498,0.03,0.03,0.03,0.01,0.03
4499,0.03,0.01,0.03,0.01,0.03
4500,0.03,0.03,0.03,0.03,0.05
4501,0.03,0.01,0.03,0.01,0.03
4502,0.01,0.01,0.01,0.01,0.01
4503,0.01,0.01,0.01,0.01,0.01
4504,0.01,0.01,0.01,0.01,0.01
4505,0.03,0.03,0.03,0.03,0.03
4506,0.03,0.03,0.03,0.03,0.03
4507,0.05,0.03,0.05,0.05,0.05
4508,0.03,0.03,0.03,0.03,0.03
4509,0.01,0.01,0.01,0.01,0.01
4510,0.03,0.01,0.03,0.01,0.03
4511,0.01,0.01,0.01,0.01,0.01
4512,0.01,0.03,0.01,0.03,0.03
4513,0.03,0.03,0.03,0.03,0.05
4514,0.03,0.05,0.03,0.03,0.03
4515,0.01,0.01,0.01,0.01,0.01
4516,0.01,0.03,0.01,0.01,0.01
4517,0.01,0.01,0.01,0.01,0.01
4518,0.03,0.03,0.03,0.03,0.03
4519,0.03,0.03,0.03,0.03,0.03
4520,0.03,0.03,0.03,0.03,0.03
4521,0.03,0.03,0.03,0.03,0.03
4522,0.01,0.01,0.01,0.01,0.01
4523,0.01,0.01,0.01,0.01,0.01
4524,0.01,0.01,0.01,0.01,0.01
4525,0.03,0.03,0.03,0.01,0.03
4526,0.01,0.01,0.01,0.01,0.01
4527,0.01,0.01,0.01,0.01,0.01
4528,0.03,0.03,0.03,0.01,0.03
4529,0.03,0.03,0.03,0.03,0.03
4530,0.01,0.01,0.01,0.03,0.01
4531,0.01,0.01,0.01,0.03,0.01
4532,0.01,0.01,0.01,0.01,0.01
4533,0.01,0.03,0.01,0.03,0.01
4534,0.03,0.03,0.03,0.03,0.03
4535,0.01,0.01,0.01,0.01,0.01
4536,0.03,0.01,0.03,0.03,0.01
4537,0.01,0.01,0.01,0.01,0.01
4538,0.03,0.03,0.03,0.03,0.03
4539,0.01,0.01,0.01,0.01,0.03
4540,0.01,0.01,0.01,0.01,0.01
4541,0.01,0.01,0.01,0.01,0.01
4542,0.05,0.03,0.05,0.03,0.03
4543,0.03,0.03,0.03,0.03,0.03
4544,0.03,0.03,0.03,0.03,0.03
4545,0.01,0.01,0.01,0.01,0.01
4546,0.01,0.01,0.01,0.01,0.01
4547,0.03,0.03,0.03,0.03,0.03
4548,0.01,0.01,0.01,0.01,0.01
4549,0.01,0.01,0.01,0.01,0.01
4550,0.01,0.01,0.01,0.01,0.01
4551,0.03,0.03,0.03,0.03,0.03
4552,0.01,0.01,0.01,0.01,0.01
4553,0.01,0.01,0.01,0.01,0.01
4554,0.01,0.01,0.01,0.01,0.01
4555,0.01,0.01,0.01,0.01,0.01
4556,0.01,0.01,0.01,0.01,0.01
4557,0.03,0.03,0.03,0.03,0.03
4558,0.03,0.03,0.05,0.03,0.03
4559,0.03,0.03,0.03,0.03,0.03
